id,词条,tag,英文翻译,comment,俄文翻译,词条来源,辞典名称,翻译最大长度,备注1
c54c5780-ca79-4bb9-8cb9-b46d15f8a58b,Open Profile - Error,qdesigner_internal::DeviceProfileDialog,Open Profile - Error,,Открыть профиль — ошибка,designer,,,
a314e6a2-9bee-4bc5-a748-e328ce3a84a4,Read-write,Q3FileDialog,Read-write,,Чтение-запись,qt,,,
042e4268-c37a-4747-b280-346419bd69ad,- %1 is not a namespace,QDeclarativeImportDatabase,- %1 is not a namespace,,- %1 не является namespace,qt,,,
d3e6a362-8ab5-45c2-b570-332298e046c9,Unable to send request: Assistant is not responding.,AssistantClient,Unable to send request: Assistant is not responding.,,Не удалось отправить запрос: Помощник не отвечает.,designer,,,
070f4b78-2cc0-42a9-8247-00a1579fd5c7,Lowers the selected widgets,qdesigner_internal::FormWindowManager,Lowers the selected widgets,,Снизить выбранные виджеты,designer,,,
fe2fe2ae-0e82-4222-85ea-01c3ccb6fbbc,A message was received out of sequence.,QSslSocket,A message was received out of sequence.,,Получено сообщение вне последовательности.,qtbase,,,
0089e123-2e89-4127-9360-d370ecc6e4ad,Form,PreviewConfigurationWidget,Form,,Форма,designer,,,
b5bf9f44-1dc4-468f-9187-21834a99f598,"Window geometry for the main window, using the X11-syntax, like 100x100+50+50.",QGuiApplication,"Window geometry for the main window, using the X11-syntax, like 100x100+50+50.",,"Геометрия окна для основного окна, используя синтаксис X11, например 100x100+50+50.",qtbase,,,
36a1bf34-042c-4138-bfc0-f6d748486ed4,NULL argument passed,QRegularExpression,NULL argument passed,,Передан аргумент NULL,qtbase,,,
00df46c6-b6da-4580-bc05-9287d6bde57c,Launch (1),QShortcut,Launch (1),,Запуск (1),qtbase,,,
4237ab78-a695-4271-abda-1d5b02596114,Remove dynamic property '%1' from '%2',Command,Remove dynamic property '%1' from '%2',,Удалить динамическое свойство '%1' из '%2',designer,,,
01455b0f-1500-4175-9e5a-713de248160b,F&orm,QDesignerWorkbench,F&orm,,F&орма,designer,,,
0a8e6eb0-dbce-485b-be24-762b0c69d534,Element %1 contains unknown attribute %2.,QtXmlPatterns,Element %1 contains unknown attribute %2.,,Элемент %1 содержит неизвестный атрибут %2.,qt,,,
e3121682-3a00-4c63-acf9-b0fe0078f99f,lookbehind assertion is too long,QRegularExpression,lookbehind assertion is too long,,Утверждение lookbehind слишком длинное,qtbase,,,
1a23c3f5-ef2f-48b3-a012-77adef26746c,Invalid processing instruction name.,QXmlStream,Invalid processing instruction name.,,Некорректное имя指令过程.,qtbase,,,
5ea4ea64-4697-4769-afc7-f67c80e6198b,Long side binding,QPrintSettingsOutput,Long side binding,,Длинная сторона привязки,qtbase,,,
83988570-2f49-43cb-be8f-408ef8d74ce4,Toolbars,MainWindow,Toolbars,,Панели инструментов,assistant,,,
5b71c97e-35e6-43fd-9409-29877adc30d6,Save edits?,QSql,Save edits?,,Сохранить правки?,qt,,,
61798eb1-a572-457a-bf73-748f5d4ab074,Invalid IPv6 address record,QDnsLookup,Invalid IPv6 address record,,Некорректный запись адреса IPv6,qtbase,,,
ba140be4-9e85-46f2-85b0-ca41d41a0aa6,"Unknown datatype, parameter %1",QMimerSQLResult,"Unknown datatype, parameter %1",,"Неизвестный тип данных, параметр %1",qtbase,,,
abe52bea-7fb1-4959-957a-b923dabdd974,Remove Toolbar '%1',qdesigner_internal::ToolBarEventFilter,Remove Toolbar '%1',,Удалить панель инструментов '%1',designer,,,
9851a291-913c-4729-8548-58b2816fb468,Untitled,BookmarkManager,Untitled,,Без названия,assistant,,,
3e8e24f7-483b-40f2-a0cb-56f30772b7e8,At least one time component must appear after the %1-delimiter.,QtXmlPatterns,At least one time component must appear after the %1-delimiter.,,Должно появиться хотя бы один компонент времени после разделителя %1.,qt,,,
6500d9d4-1b03-45bb-9d15-6320784767cd,New custom widget plugins have been found.,qdesigner_internal::PluginDialog,New custom widget plugins have been found.,,Найдены новые пользовательские плагины виджетов.,designer,,,
d45d4141-c5df-4f33-b059-b76f82ce5643,Error transferring %1 - server replied: %2,QNetworkReply,Error transferring %1 - server replied: %2,,Ошибка передачи %1 - сервер ответил: %2,qtbase,,,
0b283bdf-47ae-47e4-8bee-053b2a42ec3c,Media Stop,QShortcut,Media Stop,,Стоп медиа,qtbase,,,
97f96e86-c9bb-4e78-a5a2-ef5b12ac2cbd,Not ready to play,Phonon::MMF::AbstractMediaPlayer,Not ready to play,,Не готов к воспроизведению,qt,,,
c368d08a-9b0f-44d0-bf5b-8f52c8dcd062,&Point size,FontPanel,&Point size,,&Размер шрифта,assistant,,,
1ed7ee77-d8a1-480d-9e86-85da20c6d405,"Could not write
%1",Q3LocalFs,"Could not write
%1",,Не удалось записать,qt,,,翻译验证失败: 占位符丢失: %1
f90797f3-daf0-4f49-928b-d0790bf96a9e,%1 element is not allowed in this scope,QtXmlPatterns,%1 element is not allowed in this scope,,%1,qt,,,
d126d483-c845-4f80-9957-315f25532c67,pattern compiled in wrong mode: 8/16/32-bit error,QRegularExpression,pattern compiled in wrong mode: 8/16/32-bit error,,Элемент %1 не разрешен в этом контексте,qtbase,,,
31a0ff14-32d3-4ed8-937d-7a94e8217cac,Page right,QSlider,Page right,,Ошибка компиляции шаблона в неправильном режиме: 8/16/32-битная ошибка,qt,,,
97c8df03-db90-4c5c-914b-0f47e5c24c17,Alt,QShortcut,Alt,,Правая страница,qt,,,
6e118d0e-8d12-45ce-8302-6a0bebd74c0e,Select to the start of the block,QWebPage,Select to the start of the block,,Alt,qt,,,
57729663-5ea3-4eb5-9d84-9e086f83c4fb,Declaration for attribute %1 does not exist.,QtXmlPatterns,Declaration for attribute %1 does not exist.,,Выбрать в начало блока,qt,,,翻译验证失败: 占位符丢失: %1
8fe47ab5-8a06-4519-b764-efc182f93edf,Open File,BookmarkManagerWidget,Open File,,Декларация атрибута %1 не существует.,assistant,,,
00155f29-6695-4c83-a90a-b705e4e4d139,Launch (4),QShortcut,Launch (4),,Открыть файл,qtbase,,,
b5dce4bc-2105-4862-a078-ca067a463001,Key:,QAxSelect,Key:,,Запустить (4),qtbase,,,
ccdd6f57-680b-45a4-a001-08c2f8445f0f,Select to the next character,QWebPage,Select to the next character,,Ключ:,qt,,,
aeae9c35-daa0-4373-b54e-dba1f557bcfe,NoAntialias,FontPropertyManager,NoAntialias,,Выбрать к следующему символу,designer,,,
9e8416ac-de97-4928-ab6e-549a82688b9c,An unsupported function was requested,QSslSocket,An unsupported function was requested,,Без анизотропной фильтрации,qtbase,,,
ea8a0a69-354d-4daf-a20d-79cd13b46bfc,Flip All,QtGradientStopsWidget,Flip All,,Запрошена неподдерживаемая функция,designer,,,
4ec498c0-73c6-4912-9eea-0c85affd4a45,New Action...,qdesigner_internal::NewActionDialog,New Action...,,Перевернуть все,designer,,,
328073b5-fcc4-413b-a09d-cf49c05bc288,Architect D,QPageSize,Architect D,,Новый действие...,qtbase,,,
a765d530-25dc-487f-ae44-3b761e9a1f75,Architect C,QPageSize,Architect C,,Архитектор D,qtbase,,,
2f2251d5-70d9-4c53-93cd-facc452e4699,Failure to write block,QFile,Failure to write block,,Архитектор C,qt,,,
b197b2f9-e123-41c9-a581-05c182a1b8e5,UTF-8 error: 4 bytes missing at end,QRegularExpression,UTF-8 error: 4 bytes missing at end,,Ошибка записи блока,qtbase,,,
50e66471-387f-43c0-a725-d268127c2291,Size Horizontal,QtCursorDatabase,Size Horizontal,,Ошибка UTF-8: 4 байта отсутствуют в конце,designer,,,
988ce878-d335-431c-9bb1-ce5f736f6a2a,"A4 (210 x 297 mm, 8.26 x 11.7 inches)",QPrintDialog,"A4 (210 x 297 mm, 8.26 x 11.7 inches)",,Размер горизонтальный,qt,,,
0bf45858-bb0a-4784-843a-042b52ce41d3,Architect B,QPageSize,Architect B,,"A4 (210 x 297 мм, 8.26 x 11.7 дюймов)",qtbase,,,
efbc1dcf-b702-4ec7-b42d-8afd0e5375ec,Object Naming Convention,FormEditorOptionsPage,Object Naming Convention,,Архитектор B,designer,,,
1a36ed99-05b3-49e9-8919-d2bde8c27c91,Architect A,QPageSize,Architect A,,Конвенция именования объектов,qtbase,,,
d062af6d-15e3-4472-a527-6df9e4f1c47b,Outline,QWebPage,Outline,,Архитектор A,qt,,,
9631a368-ea88-481b-9ddb-5597e66bd4a9,The default collection is undefined,QtXmlPatterns,The default collection is undefined,,Контур,qt,,,
4ea6cd68-62ca-408a-88f0-0829b221e874,Volume Down,QShortcut,Volume Down,,По умолчанию коллекция не определена,qt,,,
bda6110b-9e53-4736-a549-8572ededffca,Launch (2),QShortcut,Launch (2),,Громкость вниз,qtbase,,,
2c386020-7fb6-40e0-bf76-5d9925616ba3,status bar,QSpiAccessibleBridge,status bar,,Запустить (2),qtbase,,,
1c5fe82a-f9a3-4e4b-8b4f-8006cc63931e,Any,QFontDatabase,Any,,статусная строка,qt,,,
ecb9b97b-6b46-44fa-9800-24c15d82bab2,Server alert,Phonon::MMF,Server alert,,Любой,qt,,,
76415d71-b1c8-4c3c-b788-a23f0f536fde,Select to the previous word,QWebPage,Select to the previous word,,Уведомление сервера,qt,,,
197132d3-44ed-42fb-8b6f-ad6f9c30a7fe,Close Other Tabs,TabBar,Close Other Tabs,,Выбрать к предыдущему слову,assistant,,,
5728a483-b469-41ee-bc77-e163a143dbea,Lighter,qdesigner_internal::PaletteEditor,Lighter,,Закрыть другие вкладки,designer,,,
340e63ca-4e1a-4bd1-8929-5b969f027201,NumLock,QShortcut,NumLock,,Ярче,qt,,,
f2213a04-3e89-4832-95c3-dcd7d3a98825,footer,QSpiAccessibleBridge,footer,,2 .Подвал,qtbase,,,
c9f32df2-1dd0-43f1-8854-c6ce63d097de,Add Subwindow,qdesigner_internal::ContainerWidgetTaskMenu,Add Subwindow,,22,designer,,,
fa3458d4-ecc8-4105-8378-7ea8eb752679,"The value ""%1"" of the enum-type property %2 could not be read.",QFormBuilder,"The value ""%1"" of the enum-type property %2 could not be read.",,2 Добавить Подоконник,designer,,,翻译验证失败: 占位符丢失: %1; 翻译验证失败: 占位符丢失: %2
604d1c6d-ff44-4b6d-b2f2-2b2f755217e1,Horizontal,qdesigner_internal::DesignerPropertyManager,Horizontal,,5,designer,,,
71ed9e57-44ea-40f1-8e3f-372e7b7e786e,"Baseline anchor cannot be used in conjunction with top, bottom, or vcenter anchors.",QDeclarativeAnchors,"Baseline anchor cannot be used in conjunction with top, bottom, or vcenter anchors.",,". Ось базовой якорной не может использоватьсяся вместе с яякорями верх,,, низ",qt,,,
576feff7-59ea-4529-9a69-d0ee88cf52e1,Warning,AboutLabel,Warning,,9,assistant,,,
4407c6b8-59c8-4714-97f8-06990d587119,Operation on non-socket,QNativeSocketEngine,Operation on non-socket,,er,qt,,,
3b6da9ee-c491-4e32-ad79-6852261c79a8,Looking for Qt Documentation...,MainWindow,Looking for Qt Documentation...,,. Изображение,assistant,,,
ec3e04fc-0fed-4c39-86b2-741098f5f7ca,Open Image,QWebPage,Open Image,,on,qt,,,
eb9f9a94-913b-4b17-be4c-ea69591e703f,A3 (297 x 420 mm),QPrintDialog,A3 (297 x 420 mm),,. А3 (2 2 x 4   мм),qt,,,
2dc3dfb5-c8b6-4788-a578-0c3663c3f962,Short side,QPrintSettingsOutput,Short side,,1,qt,,,
8d6fa9fc-d883-493c-a58a-3b8cf73bd9e3,UTF-8 error: byte 2 top bits not 0x80,QRegularExpression,UTF-8 error: byte 2 top bits not 0x80,,riter,qtbase,,,
76645b08-5c2d-489d-b276-dba0f64c95b0,Unterminated regular expression backslash sequence,QDeclarativeParser,Unterminated regular expression backslash sequence,,. Краткое,qt,,,
f1595cea-13f3-47aa-8abf-0bbc5ce6878d,%1 - Duplicate Skin,qdesigner_internal::PreviewConfigurationWidget,%1 - Duplicate Skin,,on,designer,,,翻译验证失败: 占位符丢失: %1
2b22b003-4e3c-4a78-955b-beaa2d5d8852,Previous Page,QStackedWidgetEventFilter,Previous Page,,. Ошибка UTF--,designer,,,
c617ea87-7afe-45ab-b455-8d674bbee433,parentheses are too deeply nested,QRegularExpression,parentheses are too deeply nested,,on,qtbase,,,
a193ce02-6cec-4c18-89de-77f68f3789dc,Start X,QtGradientEditor,Start X,,. байт   битов   0x,designer,,,
f9c62ed7-8b5a-44a1-a77c-6965b7e8d506,No Guesses Found,QWebPage,No Guesses Found,,on,qt,,,
68344779-0f6b-4fb1-966a-766cd1828ee8,Clear Char,QtCharEdit,Clear Char,,. Предыдущая страница,designer,,,
5f31b587-ad68-4143-8df4-eb74d545c90a,Unidentified Error,QNetworkSessionPrivateImpl,Unidentified Error,,1,qt,,,
27cbf2ab-db6e-48df-8de3-2442cf6f86ab,Thai,QFontDatabase,Thai,,iten,qt,,,
d44021bb-d105-4be7-98c2-1a2d7a0fc738,Open Frame,QWebPage,Open Frame,,. Начать X,qt,,,
20ec09b4-82c0-43b3-a5a3-0f9818c2aa8c,Microphone Volume Up,QShortcut,Microphone Volume Up,,1,qtbase,,,
0e8d90c6-f6e2-48ed-ad4e-c43e7c5c7a1e,Cannot register namespace '%1'.,QHelpCollectionHandler,Cannot register namespace '%1'.,,. Нет предположений найдено,qt_help,,,翻译验证失败: 占位符丢失: %1
2391e417-cb01-4f53-9fb7-41b9b02880e8,Millimeters (mm),QPageSetupWidget,Millimeters (mm),,1,qt,,,
e28e9bae-4546-438a-b569-9c7812c1a27d,There are conflicts in some advanced options. Do you want to fix them?,QPrintPropertiesDialog,There are conflicts in some advanced options. Do you want to fix them?,,. Очистить символ,qtbase,,,
cbda4ce0-08ed-4a40-8a77-72fafa541bb7,Navigation Toolbar,MainWindow,Navigation Toolbar,,on,assistant,,,
93405f66-0591-4404-b692-a0c33e19fdac,Copy As...,QtResourceEditorDialog,Copy As...,,. Неопределённая ошибка,designer,,,
77779593-4a29-402b-a837-25821e1b0e5a,The given Diffie-Hellman parameters are deemed unsafe,QSslDiffieHellmanParameter,The given Diffie-Hellman parameters are deemed unsafe,,2,qtbase,,,
991c79c0-35dd-4dd7-bf8f-6a2af2981be7,Component objects cannot declare new functions.,QDeclarativeCompiler,Component objects cannot declare new functions.,,iten,qt,,,
74287371-92a5-41da-99fc-e1c450bf0e75,Widget Box,QDesignerToolWindow,Widget Box,,. Тай,designer,,,
6fc79116-02fa-4dbc-b89f-ef8b97250236,Destination file is the same file.,QFile,Destination file is the same file.,,on,qtbase,,,
c01c6294-f7be-4fcf-a6c0-f03b1c85e0b5,Attribute %1 cannot have the value %2.,QtXmlPatterns,Attribute %1 cannot have the value %2.,,. Открыть окно,qt,,,翻译验证失败: 占位符丢失: %1; 翻译验证失败: 占位符丢失: %2
767da449-33e1-48be-94f6-5649725b8370,Raises the selected widgets,qdesigner_internal::FormWindowManager,Raises the selected widgets,,on,designer,,,
4f944aef-7034-492c-9864-4c04a87c9164,%1: Name error,QLocalServer,%1: Name error,,. Микророовый громкостьность,qtbase,,,翻译验证失败: 占位符丢失: %1
4522bca0-834d-4536-99e9-5be013d2b82b,Unable to restore from %1: %2,QFile,Unable to restore from %1: %2,,2,qtbase,,,翻译验证失败: 占位符丢失: %1; 翻译验证失败: 占位符丢失: %2
